,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-07-24 09:03:00,1784851380.2908075,5799.0,5799.0,5799.0,5799.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-07-24 09:03:02,1784851382.285183,5761.0,5793.3,5780.0,5761.0,1.0,0.0,0.0,0.0,0.0023010380622837685,0.005606665509460195,0,0,False,False,True,False,1.0
2026-07-24 09:03:04,1784851384.2866995,5726.0,5783.205,5762.0,5748.206439393939,1.0,0.0,0.0,0.0,0.0036801457827143227,0.006088605371965548,0,0,False,False,False,False,1.0
2026-07-24 09:03:06,1784851386.3124094,5733.0,5775.67425,5754.75,5745.211406844106,1.0,0.0,0.0,0.0,0.003635996350840615,0.005302301516634269,0,0,False,False,False,False,1.0
2026-07-24 09:03:08,1784851388.3179832,5728.0,5768.5231125,5749.4,5744.454380225373,1.0,0.0,0.0,0.0,0.0033261057675584215,0.004189907462313735,0,0,False,False,False,False,1.0
2026-07-24 09:03:10,1784851390.3221178,5736.0,5758.919645625,5747.166666666667,5744.006196213425,1.0,0.0,0.0,0.0,0.0020450040237218084,0.0025963498126806346,0,0,False,False,False,False,1.0
2026-07-24 09:03:12,1784851392.3263874,5728.0,5751.80669878125,5744.428571428572,5743.582439678285,1.0,0.0,0.0,0.0,0.0012843970920581045,0.0014319040754337984,0,0,False,False,False,False,1.0
2026-07-24 09:03:14,1784851394.3176045,5722.0,5747.035693964062,5741.625,5741.755214723927,1.0,0.0,0.0,0.0,0.0009423628265625803,0.0009196628979575217,0,0,False,False,False,False,1.0
2026-07-24 09:03:16,1784851396.3201525,5723.0,5742.680339869453,5739.555555555556,5740.261998870695,1.0,0.0,0.0,0.0,0.0005444296659647402,0.0004212945331125844,0,0,False,False,False,False,1.0
2026-07-24 09:03:18,1784851398.3292127,5714.0,5737.328288889035,5737.0,5739.05251817937,1.0,0.0,0.0,0.0,5.722309378339212e-05,-0.00030043797035712085,0,0,False,False,False,True,1.0
