file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20251230.xlsx,285A,32,20000.0,0.3,35.0
ticks_20251230.xlsx,285A,18,22500.0,0.4,35.0
ticks_20251230.xlsx,285A,12,21000.0,0.5,35.0
ticks_20251230.xlsx,285A,6,19500.0,0.6,35.0
ticks_20251230.xlsx,285A,4,5000.0,0.7,35.0
ticks_20251230.xlsx,285A,2,4000.0,0.8,35.0
ticks_20251230.xlsx,285A,0,0.0,0.9,35.0
ticks_20251230.xlsx,285A,0,0.0,1.0,35.0
ticks_20251230.xlsx,285A,74,9000.0,0.1,40.0
ticks_20251230.xlsx,285A,62,13000.0,0.2,40.0
ticks_20251230.xlsx,285A,34,21000.0,0.3,40.0
ticks_20251230.xlsx,285A,20,23500.0,0.4,40.0
ticks_20251230.xlsx,285A,14,22000.0,0.5,40.0
ticks_20251230.xlsx,285A,8,20500.0,0.6,40.0
ticks_20251230.xlsx,285A,6,6000.0,0.7,40.0
ticks_20251230.xlsx,285A,4,5000.0,0.8,40.0
ticks_20251230.xlsx,285A,0,0.0,0.9,40.0
ticks_20251230.xlsx,285A,0,0.0,1.0,40.0
ticks_20251230.xlsx,285A,74,9000.0,0.1,45.0
ticks_20251230.xlsx,285A,62,13000.0,0.2,45.0
ticks_20251230.xlsx,285A,34,21000.0,0.3,45.0
ticks_20251230.xlsx,285A,20,23500.0,0.4,45.0
ticks_20251230.xlsx,285A,14,22000.0,0.5,45.0
ticks_20251230.xlsx,285A,8,20500.0,0.6,45.0
ticks_20251230.xlsx,285A,6,6000.0,0.7,45.0
ticks_20251230.xlsx,285A,4,5000.0,0.8,45.0
ticks_20251230.xlsx,285A,0,0.0,0.9,45.0
ticks_20251230.xlsx,285A,0,0.0,1.0,45.0
ticks_20251230.xlsx,285A,76,7000.0,0.1,50.0
ticks_20251230.xlsx,285A,64,11000.0,0.2,50.0
ticks_20251230.xlsx,285A,36,19000.0,0.3,50.0
ticks_20251230.xlsx,285A,22,21500.0,0.4,50.0
ticks_20251230.xlsx,285A,14,18000.0,0.5,50.0
ticks_20251230.xlsx,285A,10,18500.0,0.6,50.0
ticks_20251230.xlsx,285A,8,4000.0,0.7,50.0
ticks_20251230.xlsx,285A,6,3000.0,0.8,50.0
ticks_20251230.xlsx,285A,0,0.0,0.9,50.0
ticks_20251230.xlsx,285A,0,0.0,1.0,50.0
