file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20260105.xlsx,285A,28,-4500.0,0.2,30.0
ticks_20260105.xlsx,285A,20,-1500.0,0.3,30.0
ticks_20260105.xlsx,285A,12,500.0,0.4,30.0
ticks_20260105.xlsx,285A,6,-4500.0,0.5,30.0
ticks_20260105.xlsx,285A,2,-1000.0,0.6,30.0
ticks_20260105.xlsx,285A,0,0.0,0.7,30.0
ticks_20260105.xlsx,285A,0,0.0,0.8,30.0
ticks_20260105.xlsx,285A,0,0.0,0.9,30.0
ticks_20260105.xlsx,285A,0,0.0,1.0,30.0
ticks_20260105.xlsx,285A,32,-9000.0,0.1,35.0
ticks_20260105.xlsx,285A,32,-9000.0,0.2,35.0
ticks_20260105.xlsx,285A,24,-6000.0,0.3,35.0
ticks_20260105.xlsx,285A,16,-4000.0,0.4,35.0
ticks_20260105.xlsx,285A,10,-9000.0,0.5,35.0
ticks_20260105.xlsx,285A,6,-5500.0,0.6,35.0
ticks_20260105.xlsx,285A,2,-1500.0,0.7,35.0
ticks_20260105.xlsx,285A,0,0.0,0.8,35.0
ticks_20260105.xlsx,285A,0,0.0,0.9,35.0
ticks_20260105.xlsx,285A,0,0.0,1.0,35.0
ticks_20260105.xlsx,285A,38,-16000.0,0.1,40.0
ticks_20260105.xlsx,285A,38,-16000.0,0.2,40.0
ticks_20260105.xlsx,285A,30,-13500.0,0.3,40.0
ticks_20260105.xlsx,285A,22,-11500.0,0.4,40.0
ticks_20260105.xlsx,285A,16,-16500.0,0.5,40.0
ticks_20260105.xlsx,285A,12,-13000.0,0.6,40.0
ticks_20260105.xlsx,285A,6,-2500.0,0.7,40.0
ticks_20260105.xlsx,285A,0,0.0,0.8,40.0
ticks_20260105.xlsx,285A,0,0.0,0.9,40.0
ticks_20260105.xlsx,285A,0,0.0,1.0,40.0
ticks_20260105.xlsx,285A,42,-16000.0,0.1,45.0
ticks_20260105.xlsx,285A,42,-16000.0,0.2,45.0
ticks_20260105.xlsx,285A,34,-13500.0,0.3,45.0
ticks_20260105.xlsx,285A,26,-11500.0,0.4,45.0
ticks_20260105.xlsx,285A,20,-16500.0,0.5,45.0
ticks_20260105.xlsx,285A,16,-13000.0,0.6,45.0
ticks_20260105.xlsx,285A,10,-2500.0,0.7,45.0
ticks_20260105.xlsx,285A,2,-1000.0,0.8,45.0
ticks_20260105.xlsx,285A,2,-1000.0,0.9,45.0
ticks_20260105.xlsx,285A,0,0.0,1.0,45.0
ticks_20260105.xlsx,285A,48,-23500.0,0.1,50.0
ticks_20260105.xlsx,285A,48,-23500.0,0.2,50.0
ticks_20260105.xlsx,285A,40,-21000.0,0.3,50.0
ticks_20260105.xlsx,285A,32,-19000.0,0.4,50.0
ticks_20260105.xlsx,285A,26,-24000.0,0.5,50.0
ticks_20260105.xlsx,285A,22,-20500.0,0.6,50.0
ticks_20260105.xlsx,285A,16,-10000.0,0.7,50.0
ticks_20260105.xlsx,285A,8,-8500.0,0.8,50.0
ticks_20260105.xlsx,285A,6,-7000.0,0.9,50.0
ticks_20260105.xlsx,285A,2,-2000.0,1.0,50.0
